Fecha-I,Vlo-I,Ori-I,Des-I,Emp-I,Fecha-O,Vlo-O,Ori-O,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,OPERA,SIGLAORI,SIGLADES
2017-12-10 09:45:00,104,SCEL,SCSE,SKU,2017-12-10 09:43:00,104,SCEL,SCSE,SKU,10,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-11 11:20:00,104,SCEL,SCSE,SKU,2017-12-11 11:54:00,104,SCEL,SCSE,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-12 11:20:00,104,SCEL,SCSE,SKU,2017-12-12 11:23:00,104,SCEL,SCSE,SKU,12,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-13 11:20:00,104,SCEL,SCSE,SKU,2017-12-13 11:31:00,104,SCEL,SCSE,SKU,13,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-14 11:20:00,104,SCEL,SCSE,SKU,2017-12-14 11:20:00,104,SCEL,SCSE,SKU,14,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-15 11:20:00,104,SCEL,SCSE,SKU,2017-12-15 11:40:00,104,SCEL,SCSE,SKU,15,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-16 12:10:00,104,SCEL,SCSE,SKU,2017-12-16 12:11:00,104,SCEL,SCSE,SKU,16,12,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-12-17 11:20:00,104,SCEL,SCSE,SKU,2017-12-17 11:31:00,104,SCEL,SCSE,SKU,17,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-18 11:20:00,104,SCEL,SCSE,SKU,2017-12-18 11:52:00,104,SCEL,SCSE,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-19 11:20:00,104,SCEL,SCSE,SKU,2017-12-19 11:27:00,104,SCEL,SCSE,SKU,19,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-20 11:20:00,104,SCEL,SCSE,SKU,2017-12-20 11:29:00,104,SCEL,SCSE,SKU,20,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-21 11:20:00,104,SCEL,SCSE,SKU,2017-12-21 11:43:00,104,SCEL,SCSE,SKU,21,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-22 11:20:00,104,SCEL,SCSE,SKU,2017-12-22 11:16:00,104,SCEL,SCSE,SKU,22,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-23 12:10:00,104,SCEL,SCSE,SKU,2017-12-23 12:14:00,104,SCEL,SCSE,SKU,23,12,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-12-24 11:20:00,104,SCEL,SCSE,SKU,2017-12-24 11:14:00,104,SCEL,SCSE,SKU,24,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-25 11:20:00,104,SCEL,SCSE,SKU,2017-12-25 11:22:00,104,SCEL,SCSE,SKU,25,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-26 11:20:00,104,SCEL,SCSE,SKU,2017-12-26 11:22:00,104,SCEL,SCSE,SKU,26,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-27 11:20:00,104,SCEL,SCSE,SKU,2017-12-27 11:30:00,104,SCEL,SCSE,SKU,27,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-28 11:20:00,104,SCEL,SCSE,SKU,2017-12-28 11:28:00,104,SCEL,SCSE,SKU,28,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-29 11:20:00,104,SCEL,SCSE,SKU,2017-12-29 11:24:00,104,SCEL,SCSE,SKU,29,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-30 12:10:00,104,SCEL,SCSE,SKU,2017-12-30 12:10:00,104,SCEL,SCSE,SKU,30,12,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-12-31 11:20:00,104,SCEL,SCSE,SKU,2017-12-31 11:16:00,104,SCEL,SCSE,SKU,31,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-01 17:10:00,106,SCEL,SCSE,SKU,2017-12-01 17:19:00,106,SCEL,SCSE,SKU,1,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-03 17:00:00,106,SCEL,SCSE,SKU,2017-12-03 16:58:00,106,SCEL,SCSE,SKU,3,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-08 17:10:00,106,SCEL,SCSE,SKU,2017-12-08 17:06:00,106,SCEL,SCSE,SKU,8,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-10 17:00:00,106,SCEL,SCSE,SKU,2017-12-10 17:23:00,106,SCEL,SCSE,SKU,10,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-11 15:05:00,106,SCEL,SCSE,SKU,2017-12-11 15:31:00,106,SCEL,SCSE,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-14 15:25:00,106,SCEL,SCSE,SKU,2017-12-14 15:37:00,106,SCEL,SCSE,SKU,14,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-15 17:50:00,106,SCEL,SCSE,SKU,2017-12-15 17:48:00,106,SCEL,SCSE,SKU,15,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-16 15:20:00,106,SCEL,SCSE,SKU,2017-12-16 17:04:00,106,SCEL,SCSE,SKU,16,12,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-12-17 14:55:00,106,SCEL,SCSE,SKU,2017-12-17 14:54:00,106,SCEL,SCSE,SKU,17,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-18 15:05:00,106,SCEL,SCSE,SKU,2017-12-18 16:27:00,106,SCEL,SCSE,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-21 15:25:00,106,SCEL,SCSE,SKU,2017-12-21 16:06:00,106,SCEL,SCSE,SKU,21,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-22 17:50:00,106,SCEL,SCSE,SKU,2017-12-22 18:14:00,106,SCEL,SCSE,SKU,22,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-23 15:20:00,106,SCEL,SCSE,SKU,2017-12-23 15:29:00,106,SCEL,SCSE,SKU,23,12,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-12-24 14:55:00,106,SCEL,SCSE,SKU,2017-12-24 14:52:00,106,SCEL,SCSE,SKU,24,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-28 15:25:00,106,SCEL,SCSE,SKU,2017-12-28 16:11:00,106,SCEL,SCSE,SKU,28,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-29 17:50:00,106,SCEL,SCSE,SKU,2017-12-29 18:15:00,106,SCEL,SCSE,SKU,29,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-30 15:20:00,106,SCEL,SCSE,SKU,2017-12-30 15:27:00,106,SCEL,SCSE,SKU,30,12,2017,Sabado,N,Sky Airline,Santiago,La Serena
2017-12-31 15:00:00,106,SCEL,SCSE,SKU,2017-12-31 15:18:00,106,SCEL,SCSE,SKU,31,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-01 18:05:00,108,SCEL,SCSE,SKU,2017-12-01 18:09:00,108,SCEL,SCSE,SKU,1,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-04 17:55:00,108,SCEL,SCSE,SKU,2017-12-04 18:00:00,108,SCEL,SCSE,SKU,4,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-05 17:30:00,108,SCEL,SCSE,SKU,2017-12-05 17:38:00,108,SCEL,SCSE,SKU,5,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-06 17:10:00,108,SCEL,SCSE,SKU,2017-12-06 17:21:00,108,SCEL,SCSE,SKU,6,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-07 17:55:00,108,SCEL,SCSE,SKU,2017-12-07 17:55:00,108,SCEL,SCSE,SKU,7,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-08 18:05:00,108,SCEL,SCSE,SKU,2017-12-08 18:10:00,108,SCEL,SCSE,SKU,8,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-11 16:30:00,108,SCEL,SCSE,SKU,2017-12-11 17:02:00,108,SCEL,SCSE,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-12 16:45:00,108,SCEL,SCSE,SKU,2017-12-12 16:46:00,108,SCEL,SCSE,SKU,12,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-13 16:45:00,108,SCEL,SCSE,SKU,2017-12-13 16:43:00,108,SCEL,SCSE,SKU,13,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-14 19:05:00,108,SCEL,SCSE,SKU,2017-12-14 19:32:00,108,SCEL,SCSE,SKU,14,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-15 19:00:00,108,SCEL,SCSE,SKU,2017-12-15 19:22:00,108,SCEL,SCSE,SKU,15,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-17 17:15:00,108,SCEL,SCSE,SKU,2017-12-17 19:16:00,108,SCEL,SCSE,SKU,17,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-18 16:30:00,108,SCEL,SCSE,SKU,2017-12-18 17:18:00,108,SCEL,SCSE,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-19 16:45:00,108,SCEL,SCSE,SKU,2017-12-19 17:03:00,108,SCEL,SCSE,SKU,19,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-20 16:45:00,108,SCEL,SCSE,SKU,2017-12-20 17:00:00,108,SCEL,SCSE,SKU,20,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-21 19:05:00,108,SCEL,SCSE,SKU,2017-12-21 19:15:00,108,SCEL,SCSE,SKU,21,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-22 19:00:00,108,SCEL,SCSE,SKU,2017-12-22 19:50:00,108,SCEL,SCSE,SKU,22,12,2017,Viernes,N,Sky Airline,Santiago,La Serena
2017-12-24 17:15:00,108,SCEL,SCSE,SKU,2017-12-24 17:10:00,108,SCEL,SCSE,SKU,24,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-25 16:30:00,108,SCEL,SCSE,SKU,2017-12-25 16:30:00,108,SCEL,SCSE,SKU,25,12,2017,Lunes,N,Sky Airline,Santiago,La Serena
2017-12-26 16:45:00,108,SCEL,SCSE,SKU,2017-12-26 16:51:00,108,SCEL,SCSE,SKU,26,12,2017,Martes,N,Sky Airline,Santiago,La Serena
2017-12-27 16:45:00,108,SCEL,SCSE,SKU,2017-12-27 17:48:00,108,SCEL,SCSE,SKU,27,12,2017,Miercoles,N,Sky Airline,Santiago,La Serena
2017-12-28 19:05:00,108,SCEL,SCSE,SKU,2017-12-28 19:27:00,108,SCEL,SCSE,SKU,28,12,2017,Jueves,N,Sky Airline,Santiago,La Serena
2017-12-31 17:15:00,108,SCEL,SCSE,SKU,2017-12-31 17:13:00,108,SCEL,SCSE,SKU,31,12,2017,Domingo,N,Sky Airline,Santiago,La Serena
2017-12-01 07:20:00,110,SCEL,SCAT,SKU,2017-12-01 07:21:00,110,SCEL,SCAT,SKU,1,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-02 11:30:00,110,SCEL,SCAT,SKU,2017-12-02 11:28:00,110,SCEL,SCAT,SKU,2,12,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-12-04 07:20:00,110,SCEL,SCAT,SKU,2017-12-04 07:34:00,110,SCEL,SCAT,SKU,4,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-05 07:20:00,110,SCEL,SCAT,SKU,2017-12-05 07:40:00,110,SCEL,SCAT,SKU,5,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-06 07:20:00,110,SCEL,SCAT,SKU,2017-12-06 07:36:00,110,SCEL,SCAT,SKU,6,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-07 07:20:00,110,SCEL,SCAT,SKU,2017-12-07 07:26:00,110,SCEL,SCAT,SKU,7,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-08 07:20:00,110,SCEL,SCAT,SKU,2017-12-08 07:24:00,110,SCEL,SCAT,SKU,8,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-09 11:30:00,110,SCEL,SCAT,SKU,2017-12-09 11:40:00,110,SCEL,SCAT,SKU,9,12,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-12-11 07:20:00,110,SCEL,SCAT,SKU,2017-12-11 07:18:00,110,SCEL,SCAT,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-12 07:20:00,110,SCEL,SCAT,SKU,2017-12-12 07:15:00,110,SCEL,SCAT,SKU,12,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-13 07:20:00,110,SCEL,SCAT,SKU,2017-12-13 07:20:00,110,SCEL,SCAT,SKU,13,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-14 07:20:00,110,SCEL,SCAT,SKU,2017-12-14 07:20:00,110,SCEL,SCAT,SKU,14,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-15 07:20:00,110,SCEL,SCAT,SKU,2017-12-15 07:29:00,110,SCEL,SCAT,SKU,15,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-16 11:10:00,110,SCEL,SCAT,SKU,2017-12-16 11:17:00,110,SCEL,SCAT,SKU,16,12,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-12-18 07:20:00,110,SCEL,SCAT,SKU,2017-12-18 07:25:00,110,SCEL,SCAT,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-19 07:20:00,110,SCEL,SCAT,SKU,2017-12-19 07:20:00,110,SCEL,SCAT,SKU,19,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-20 07:20:00,110,SCEL,SCAT,SKU,2017-12-20 07:20:00,110,SCEL,SCAT,SKU,20,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-21 07:20:00,110,SCEL,SCAT,SKU,2017-12-21 07:25:00,110,SCEL,SCAT,SKU,21,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-22 07:20:00,110,SCEL,SCAT,SKU,2017-12-22 07:22:00,110,SCEL,SCAT,SKU,22,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-23 11:10:00,110,SCEL,SCAT,SKU,2017-12-23 11:14:00,110,SCEL,SCAT,SKU,23,12,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-12-26 07:20:00,110,SCEL,SCAT,SKU,2017-12-26 07:22:00,110,SCEL,SCAT,SKU,26,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-27 07:20:00,110,SCEL,SCAT,SKU,2017-12-27 07:25:00,110,SCEL,SCAT,SKU,27,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-28 07:20:00,110,SCEL,SCAT,SKU,2017-12-28 07:18:00,110,SCEL,SCAT,SKU,28,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-29 07:20:00,110,SCEL,SCAT,SKU,2017-12-29 07:13:00,110,SCEL,SCAT,SKU,29,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-30 11:10:00,110,SCEL,SCAT,SKU,2017-12-30 11:21:00,110,SCEL,SCAT,SKU,30,12,2017,Sabado,N,Sky Airline,Santiago,Copiapo
2017-12-03 13:00:00,112,SCEL,SCAT,SKU,2017-12-03 13:02:00,112,SCEL,SCAT,SKU,3,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-10 13:00:00,112,SCEL,SCAT,SKU,2017-12-10 13:31:00,112,SCEL,SCAT,SKU,10,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-17 11:05:00,112,SCEL,SCAT,SKU,2017-12-17 11:04:00,112,SCEL,SCAT,SKU,17,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-24 11:05:00,112,SCEL,SCAT,SKU,2017-12-24 11:13:00,112,SCEL,SCAT,SKU,24,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-05 19:15:00,114,SCEL,SCAT,SKU,2017-12-05 19:25:00,114,SCEL,SCAT,SKU,5,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-06 15:25:00,114,SCEL,SCAT,SKU,2017-12-06 15:29:00,114,SCEL,SCAT,SKU,6,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-01 19:15:00,116,SCEL,SCAT,SKU,2017-12-01 19:28:00,116,SCEL,SCAT,SKU,1,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-03 18:40:00,116,SCEL,SCAT,SKU,2017-12-03 18:38:00,116,SCEL,SCAT,SKU,3,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-04 18:15:00,116,SCEL,SCAT,SKU,2017-12-04 18:12:00,116,SCEL,SCAT,SKU,4,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-06 18:50:00,116,SCEL,SCAT,SKU,2017-12-06 18:55:00,116,SCEL,SCAT,SKU,6,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-07 19:15:00,116,SCEL,SCAT,SKU,2017-12-07 20:05:00,116,SCEL,SCAT,SKU,7,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-08 19:15:00,116,SCEL,SCAT,SKU,2017-12-08 19:26:00,116,SCEL,SCAT,SKU,8,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-10 18:40:00,116,SCEL,SCAT,SKU,2017-12-10 18:49:00,116,SCEL,SCAT,SKU,10,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-11 17:20:00,116,SCEL,SCAT,SKU,2017-12-11 18:09:00,116,SCEL,SCAT,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-12 17:15:00,116,SCEL,SCAT,SKU,2017-12-12 17:41:00,116,SCEL,SCAT,SKU,12,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-13 17:55:00,116,SCEL,SCAT,SKU,2017-12-13 18:26:00,116,SCEL,SCAT,SKU,13,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-14 17:25:00,116,SCEL,SCAT,SKU,2017-12-14 17:37:00,116,SCEL,SCAT,SKU,14,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-15 16:45:00,116,SCEL,SCAT,SKU,2017-12-15 16:58:00,116,SCEL,SCAT,SKU,15,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-17 16:35:00,116,SCEL,SCAT,SKU,2017-12-17 17:21:00,116,SCEL,SCAT,SKU,17,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-18 17:20:00,116,SCEL,SCAT,SKU,2017-12-18 17:41:00,116,SCEL,SCAT,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-19 17:15:00,116,SCEL,SCAT,SKU,2017-12-19 17:38:00,116,SCEL,SCAT,SKU,19,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-21 17:25:00,116,SCEL,SCAT,SKU,2017-12-21 17:36:00,116,SCEL,SCAT,SKU,21,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-22 16:45:00,116,SCEL,SCAT,SKU,2017-12-22 16:52:00,116,SCEL,SCAT,SKU,22,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-25 17:20:00,116,SCEL,SCAT,SKU,2017-12-25 17:21:00,116,SCEL,SCAT,SKU,25,12,2017,Lunes,N,Sky Airline,Santiago,Copiapo
2017-12-26 17:15:00,116,SCEL,SCAT,SKU,2017-12-26 17:31:00,116,SCEL,SCAT,SKU,26,12,2017,Martes,N,Sky Airline,Santiago,Copiapo
2017-12-27 17:55:00,116,SCEL,SCAT,SKU,2017-12-27 18:09:00,116,SCEL,SCAT,SKU,27,12,2017,Miercoles,N,Sky Airline,Santiago,Copiapo
2017-12-28 17:25:00,116,SCEL,SCAT,SKU,2017-12-28 17:23:00,116,SCEL,SCAT,SKU,28,12,2017,Jueves,N,Sky Airline,Santiago,Copiapo
2017-12-29 16:45:00,116,SCEL,SCAT,SKU,2017-12-29 16:49:00,116,SCEL,SCAT,SKU,29,12,2017,Viernes,N,Sky Airline,Santiago,Copiapo
2017-12-31 16:35:00,116,SCEL,SCAT,SKU,2017-12-31 16:46:00,116,SCEL,SCAT,SKU,31,12,2017,Domingo,N,Sky Airline,Santiago,Copiapo
2017-12-04 05:30:00,120,SCEL,SCCF,SKU,2017-12-04 05:25:00,120,SCEL,SCCF,SKU,4,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-11 05:15:00,120,SCEL,SCCF,SKU,2017-12-11 05:18:00,120,SCEL,SCCF,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-18 05:15:00,120,SCEL,SCCF,SKU,2017-12-18 05:11:00,120,SCEL,SCCF,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-25 05:15:00,120,SCEL,SCCF,SKU,2017-12-25 05:06:00,120,SCEL,SCCF,SKU,25,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-01 06:15:00,122,SCEL,SCCF,SKU,2017-12-01 06:17:00,122,SCEL,SCCF,SKU,1,12,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-12-02 06:15:00,122,SCEL,SCCF,SKU,2017-12-02 06:08:00,122,SCEL,SCCF,SKU,2,12,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-12-03 06:15:00,122,SCEL,SCCF,SKU,2017-12-03 06:16:00,122,SCEL,SCCF,SKU,3,12,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-12-04 06:15:00,122,SCEL,SCCF,SKU,2017-12-04 06:18:00,122,SCEL,SCCF,SKU,4,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-05 06:15:00,122,SCEL,SCCF,SKU,2017-12-05 06:13:00,122,SCEL,SCCF,SKU,5,12,2017,Martes,N,Sky Airline,Santiago,Calama
2017-12-06 06:15:00,122,SCEL,SCCF,SKU,2017-12-06 06:18:00,122,SCEL,SCCF,SKU,6,12,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-12-07 06:15:00,122,SCEL,SCCF,SKU,2017-12-07 06:29:00,122,SCEL,SCCF,SKU,7,12,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-12-08 06:15:00,122,SCEL,SCCF,SKU,2017-12-08 06:24:00,122,SCEL,SCCF,SKU,8,12,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-12-09 06:15:00,122,SCEL,SCCF,SKU,2017-12-09 06:09:00,122,SCEL,SCCF,SKU,9,12,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-12-10 06:15:00,122,SCEL,SCCF,SKU,2017-12-10 06:14:00,122,SCEL,SCCF,SKU,10,12,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-12-11 06:05:00,122,SCEL,SCCF,SKU,2017-12-11 06:02:00,122,SCEL,SCCF,SKU,11,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-12 06:05:00,122,SCEL,SCCF,SKU,2017-12-12 06:11:00,122,SCEL,SCCF,SKU,12,12,2017,Martes,N,Sky Airline,Santiago,Calama
2017-12-13 06:05:00,122,SCEL,SCCF,SKU,2017-12-13 06:09:00,122,SCEL,SCCF,SKU,13,12,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-12-14 06:15:00,122,SCEL,SCCF,SKU,2017-12-14 06:26:00,122,SCEL,SCCF,SKU,14,12,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-12-15 06:05:00,122,SCEL,SCCF,SKU,2017-12-15 06:02:00,122,SCEL,SCCF,SKU,15,12,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-12-16 06:05:00,122,SCEL,SCCF,SKU,2017-12-16 06:04:00,122,SCEL,SCCF,SKU,16,12,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-12-17 06:05:00,122,SCEL,SCCF,SKU,2017-12-17 05:59:00,122,SCEL,SCCF,SKU,17,12,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-12-18 06:05:00,122,SCEL,SCCF,SKU,2017-12-18 06:13:00,122,SCEL,SCCF,SKU,18,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-19 06:05:00,122,SCEL,SCCF,SKU,2017-12-19 06:05:00,122,SCEL,SCCF,SKU,19,12,2017,Martes,N,Sky Airline,Santiago,Calama
2017-12-20 06:05:00,122,SCEL,SCCF,SKU,2017-12-20 06:05:00,122,SCEL,SCCF,SKU,20,12,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-12-21 06:15:00,122,SCEL,SCCF,SKU,2017-12-21 06:17:00,122,SCEL,SCCF,SKU,21,12,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-12-22 06:05:00,122,SCEL,SCCF,SKU,2017-12-22 06:07:00,122,SCEL,SCCF,SKU,22,12,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-12-23 06:05:00,122,SCEL,SCCF,SKU,2017-12-23 05:57:00,122,SCEL,SCCF,SKU,23,12,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-12-24 06:05:00,122,SCEL,SCCF,SKU,2017-12-24 06:04:00,122,SCEL,SCCF,SKU,24,12,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-12-25 06:05:00,122,SCEL,SCCF,SKU,2017-12-25 06:18:00,122,SCEL,SCCF,SKU,25,12,2017,Lunes,N,Sky Airline,Santiago,Calama
2017-12-26 06:05:00,122,SCEL,SCCF,SKU,2017-12-26 06:27:00,122,SCEL,SCCF,SKU,26,12,2017,Martes,N,Sky Airline,Santiago,Calama
2017-12-27 06:05:00,122,SCEL,SCCF,SKU,2017-12-27 06:01:00,122,SCEL,SCCF,SKU,27,12,2017,Miercoles,N,Sky Airline,Santiago,Calama
2017-12-28 06:15:00,122,SCEL,SCCF,SKU,2017-12-28 06:39:00,122,SCEL,SCCF,SKU,28,12,2017,Jueves,N,Sky Airline,Santiago,Calama
2017-12-29 06:05:00,122,SCEL,SCCF,SKU,2017-12-29 06:09:00,122,SCEL,SCCF,SKU,29,12,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-12-30 06:05:00,122,SCEL,SCCF,SKU,2017-12-30 06:03:00,122,SCEL,SCCF,SKU,30,12,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-12-31 06:05:00,122,SCEL,SCCF,SKU,2017-12-31 06:05:00,122,SCEL,SCCF,SKU,31,12,2017,Domingo,N,Sky Airline,Santiago,Calama
2017-12-01 11:55:00,124,SCEL,SCCF,SKU,2017-12-01 12:07:00,124,SCEL,SCCF,SKU,1,12,2017,Viernes,N,Sky Airline,Santiago,Calama
2017-12-02 09:05:00,124,SCEL,SCCF,SKU,2017-12-02 09:06:00,124,SCEL,SCCF,SKU,2,12,2017,Sabado,N,Sky Airline,Santiago,Calama
2017-12-03 07:45:00,124,SCEL,SCCF,SKU,2017-12-03 07:44:00,124,SCEL,SCCF,SKU,3,12,2017,Domingo,N,Sky Airline,Santiago,Calama
